Date,Station,Daily_AQI,Month,Year,Day_of_Week,Season,Lag_1_AQI,Rolling_Mean_3_AQI,Rolling_Mean_7_AQI
2020-02-12,Anand Vihar,341.3333333333333,2,2020,2,Winter,324.5217391304348,336.16002415458917,313.3793995859213
2020-02-13,Anand Vihar,224.71428571428572,2,2020,3,Winter,341.3333333333333,296.8564527260178,307.45038450162673
2020-02-14,Anand Vihar,193.86666666666667,2,2020,4,Winter,224.71428571428572,253.30476190476176,289.9551464063887
2020-02-15,Anand Vihar,208.46666666666667,2,2020,5,Winter,193.86666666666667,209.01587301587287,276.18847973972197
2020-02-16,Anand Vihar,292.125,2,2020,6,Winter,208.46666666666667,231.48611111111094,275.3789559301982
2020-02-17,Anand Vihar,305.17391304347825,2,2020,0,Winter,292.125,268.58852657004815,270.0288006506951
2020-02-18,Anand Vihar,275.69565217391306,2,2020,1,Winter,305.17391304347825,290.99818840579695,263.053645371192
2020-02-19,Anand Vihar,312.2083333333333,2,2020,2,Winter,275.69565217391306,297.69263285024135,258.8929310854777
2020-02-20,Anand Vihar,260.625,2,2020,3,Winter,312.2083333333333,282.8429951690819,264.023033126294
2020-02-21,Anand Vihar,134.8181818181818,2,2020,4,Winter,260.625,235.88383838383822,255.58753529079618
2020-02-22,Anand Vihar,155.58333333333334,2,2020,5,Winter,134.8181818181818,183.67550505050488,248.03277338603425
2020-02-23,Anand Vihar,246.66666666666666,2,2020,6,Winter,155.58333333333334,179.0227272727271,241.53872576698663
2020-02-24,Anand Vihar,152.05,2,2020,0,Winter,246.66666666666666,184.7666666666665,219.66388104648973
2020-02-25,Anand Vihar,216.125,2,2020,1,Winter,152.05,204.94722222222205,211.15378787878788
2020-02-26,Anand Vihar,278.125,2,2020,2,Winter,216.125,215.43333333333317,206.28474025974023
2020-02-27,Anand Vihar,216.14285714285714,2,2020,3,Winter,278.125,236.7976190476189,199.93014842300553
2020-02-28,Anand Vihar,157.875,2,2020,4,Winter,216.14285714285714,217.3809523809522,203.22397959183672
2020-02-29,Anand Vihar,112.75,2,2020,5,Winter,157.875,162.2559523809522,197.1049319727891
2020-03-01,Anand Vihar,141.21052631578948,3,2020,6,Spring,112.75,137.27850877192967,182.03976906552094
2020-03-02,Anand Vihar,300.6363636363636,3,2020,0,Spring,141.21052631578948,184.86562998405088,203.2663924421443
2020-03-03,Anand Vihar,230.1818181818182,3,2020,1,Spring,300.6363636363636,224.0095693779903,205.27450932526122
2020-03-04,Anand Vihar,196.43478260869566,3,2020,2,Spring,230.1818181818182,242.417654808959,193.60447826936056
2020-03-05,Anand Vihar,100.6875,3,2020,3,Spring,196.43478260869566,175.7680335968378,177.11085582038098
2020-03-06,Anand Vihar,87.875,3,2020,4,Spring,100.6875,128.33242753623173,167.11085582038098
2020-03-07,Anand Vihar,91.54545454545455,3,2020,5,Spring,87.875,93.36931818181803,164.08163504116024
2020-03-08,Anand Vihar,222.30434782608697,3,2020,6,Spring,91.54545454545455,133.90826745718036,175.66646668548842
2020-03-09,Anand Vihar,142.7826086956522,3,2020,0,Spring,222.30434782608697,152.21080368906442,153.1159302653868
2020-03-10,Anand Vihar,356.5,3,2020,1,Spring,142.7826086956522,240.52898550724623,171.16138481084133
2020-03-11,Anand Vihar,111.46666666666667,3,2020,2,Spring,356.5,203.58309178743946,159.02308253340863
2020-03-12,Anand Vihar,162.04166666666666,3,2020,3,Spring,111.46666666666667,210.00277777777762,167.78796348578956
2020-03-13,Anand Vihar,189.25,3,2020,4,Spring,162.04166666666666,154.25277777777762,182.27010634293242
2020-03-14,Anand Vihar,107.45833333333333,3,2020,5,Spring,189.25,152.9166666666665,184.54337474120084
2020-03-15,Anand Vihar,149.08333333333334,3,2020,6,Spring,107.45833333333333,148.5972222222221,174.0832298136646
2020-03-16,Anand Vihar,162.4,3,2020,0,Spring,149.08333333333334,139.6472222222221,176.8857142857143
2020-03-17,Anand Vihar,177.05882352941177,3,2020,1,Spring,162.4,162.8473856209149,151.25126050420167
2020-03-18,Anand Vihar,147.57142857142858,3,2020,2,Spring,177.05882352941177,162.34341736694662,156.40908363345338
2020-03-19,Anand Vihar,251.86363636363637,3,2020,3,Spring,147.57142857142858,192.16462948815877,169.24079359016332
2020-03-20,Anand Vihar,188.85714285714286,3,2020,4,Spring,251.86363636363637,196.09740259740246,169.18467114118374
2020-03-21,Anand Vihar,236.73333333333332,3,2020,5,Spring,188.85714285714286,225.81803751803736,187.6525282840409
2020-03-22,Anand Vihar,195.20833333333334,3,2020,6,Spring,236.73333333333332,206.93293650793635,194.24181399832665
2020-03-23,Anand Vihar,136.7826086956522,3,2020,0,Spring,195.20833333333334,189.57475845410613,190.58218666913405
2020-03-24,Anand Vihar,216.3125,3,2020,1,Spring,136.7826086956522,182.7678140096617,196.18985473636096
2020-03-25,Anand Vihar,78.64285714285714,3,2020,2,Spring,216.3125,143.91265527950296,186.34291596085072
2020-03-26,Anand Vihar,88.06666666666666,3,2020,3,Spring,78.64285714285714,127.67400793650778,162.94334886128362
2020-03-27,Anand Vihar,71.54166666666667,3,2020,4,Spring,88.06666666666666,79.41706349206333,146.18399511978706
2020-03-28,Anand Vihar,61.166666666666664,3,2020,5,Spring,71.54166666666667,73.59166666666651,121.10304273883466
2020-03-29,Anand Vihar,72.79166666666667,3,2020,6,Spring,61.166666666666664,68.49999999999984,103.61494750073942
2020-03-30,Anand Vihar,80.66666666666667,3,2020,0,Spring,72.79166666666667,71.54166666666652,95.5983843537415
2020-03-31,Anand Vihar,86.58333333333333,3,2020,1,Spring,80.66666666666667,80.01388888888873,77.06564625850339
2020-04-01,Anand Vihar,80.45833333333333,4,2020,2,Spring,86.58333333333333,82.56944444444429,77.325
2020-04-02,Anand Vihar,83.91666666666667,4,2020,3,Spring,80.45833333333333,83.65277777777762,76.73214285714286
2020-04-03,Anand Vihar,89.5,4,2020,4,Spring,83.91666666666667,84.62499999999984,79.29761904761904
2020-04-04,Anand Vihar,102.76470588235294,4,2020,5,Spring,89.5,92.06045751633972,85.24019607843138
2020-04-05,Anand Vihar,121.13636363636364,4,2020,6,Spring,102.76470588235294,104.46702317290537,92.14658135981665
2020-04-06,Anand Vihar,134.26315789473685,4,2020,0,Spring,121.13636363636364,119.38807580448433,99.80322296382668
2020-04-07,Anand Vihar,74.38888888888889,4,2020,1,Spring,134.26315789473685,109.92947013999633,98.06115947176319
2020-04-08,Anand Vihar,69.6,4,2020,2,Spring,74.38888888888889,92.75068226120841,96.50996899557272
2020-04-19,Anand Vihar,85.6,4,2020,6,Spring,69.6,76.52962962962947,96.7504451860489
2020-04-20,Anand Vihar,183.2608695652174,4,2020,0,Spring,85.6,112.82028985507232,110.14485512393709
2020-04-21,Anand Vihar,107.15,4,2020,1,Spring,183.2608695652174,125.33695652173897,110.77132571217238
2020-04-22,Anand Vihar,181.54166666666666,4,2020,2,Spring,107.15,157.31751207729454,119.40065471650139
2020-04-23,Anand Vihar,134.69565217391303,4,2020,3,Spring,181.54166666666666,141.1291062801931,119.46243961352657
2020-04-24,Anand Vihar,152.57142857142858,4,2020,4,Spring,134.69565217391303,156.2695824706693,130.6313738538894
2020-04-25,Anand Vihar,120.25,4,2020,5,Spring,152.57142857142858,135.83902691511375,137.86708813960368
2020-04-26,Anand Vihar,129.58333333333334,4,2020,6,Spring,120.25,134.1349206349205,144.150421472937
2020-04-27,Anand Vihar,87.75,4,2020,0,Spring,129.58333333333334,112.52777777777764,130.5060115350488
2020-04-28,Anand Vihar,87.94736842105263,4,2020,1,Spring,87.75,101.7602339181285,127.76277845234203
2020-04-29,Anand Vihar,119.25,4,2020,2,Spring,87.94736842105263,98.31578947368405,118.86396892853251
2020-04-30,Anand Vihar,101.0,4,2020,3,Spring,119.25,102.73245614035072,114.05030433225922
2020-05-15,Anand Vihar,133.14285714285714,5,2020,4,Spring,101.0,117.79761904761888,111.27479412817759
2020-05-16,Anand Vihar,201.0,5,2020,5,Spring,133.14285714285714,145.0476190476189,122.81050841389187
2020-05-17,Anand Vihar,249.70833333333334,5,2020,6,Spring,201.0,194.61706349206335,139.97122269960616
2020-05-18,Anand Vihar,191.625,5,2020,0,Spring,249.70833333333334,214.11111111111097,154.81050841389188
2020-05-19,Anand Vihar,221.20833333333334,5,2020,1,Spring,191.625,220.8472222222221,173.84778911564626
2020-05-20,Anand Vihar,181.75,5,2020,2,Spring,221.20833333333334,198.19444444444431,182.77636054421768
2020-05-21,Anand Vihar,159.16666666666666,5,2020,3,Spring,181.75,187.37499999999986,191.08588435374148
2020-05-23,Anand Vihar,210.125,5,2020,5,Spring,159.16666666666666,183.6805555555554,202.08333333333334
2020-05-24,Anand Vihar,205.375,5,2020,6,Spring,210.125,191.5555555555554,202.70833333333334
2020-05-25,Anand Vihar,177.45833333333334,5,2020,0,Spring,205.375,197.65277777777763,192.38690476190476
2020-05-26,Anand Vihar,157.29166666666666,5,2020,1,Spring,177.45833333333334,180.04166666666652,187.48214285714286
2020-05-27,Anand Vihar,159.25,5,2020,2,Spring,157.29166666666666,164.66666666666652,178.63095238095235
2020-05-28,Anand Vihar,169.20833333333334,5,2020,3,Spring,159.25,161.91666666666652,176.83928571428572
2020-05-29,Anand Vihar,112.0,5,2020,4,Spring,169.20833333333334,146.81944444444431,170.1011904761905
2020-05-30,Anand Vihar,123.41666666666667,5,2020,5,Spring,112.0,134.87499999999986,157.71428571428572
2020-05-31,Anand Vihar,103.375,5,2020,6,Spring,123.41666666666667,112.93055555555542,143.14285714285714
2020-06-01,Anand Vihar,137.08333333333334,6,2020,0,Summer,103.375,121.29166666666652,137.375
2020-06-02,Anand Vihar,174.70833333333334,6,2020,1,Summer,137.08333333333334,138.38888888888872,139.86309523809524
2020-06-03,Anand Vihar,180.16666666666666,6,2020,2,Summer,174.70833333333334,163.98611111111094,142.85119047619048
2020-06-04,Anand Vihar,205.45833333333334,6,2020,3,Summer,180.16666666666666,186.77777777777763,148.0297619047619
2020-06-05,Anand Vihar,135.875,6,2020,4,Summer,205.45833333333334,173.83333333333317,151.44047619047618
2020-06-06,Anand Vihar,108.0,6,2020,5,Summer,135.875,149.77777777777763,149.23809523809524
2020-06-07,Anand Vihar,130.875,6,2020,6,Summer,108.0,124.91666666666652,153.16666666666669
2020-06-08,Anand Vihar,171.36363636363637,6,2020,0,Summer,130.875,136.74621212121198,158.06385281385283
2020-06-09,Anand Vihar,199.125,6,2020,1,Summer,171.36363636363637,167.12121212121198,161.55194805194805
2020-06-10,Anand Vihar,221.625,6,2020,2,Summer,199.125,197.37121212121198,167.4745670995671
2020-06-11,Anand Vihar,178.54545454545453,6,2020,3,Summer,221.625,199.76515151515136,163.62987012987014
2020-06-12,Anand Vihar,194.08333333333334,6,2020,4,Summer,178.54545454545453,198.08459595959582,171.94534632034632
2020-06-13,Anand Vihar,170.58333333333334,6,2020,5,Summer,194.08333333333334,181.07070707070693,180.8858225108225
2020-06-14,Anand Vihar,234.54166666666666,6,2020,6,Summer,170.58333333333334,199.73611111111097,195.69534632034632
2020-06-15,Anand Vihar,139.0,6,2020,0,Summer,234.54166666666666,181.37499999999986,191.07196969696972
2020-06-16,Anand Vihar,126.125,6,2020,1,Summer,139.0,166.5555555555554,180.64339826839827
2020-06-17,Anand Vihar,100.0,6,2020,2,Summer,126.125,121.70833333333319,163.26839826839827
2020-06-18,Anand Vihar,89.0,6,2020,3,Summer,100.0,105.04166666666652,150.47619047619045
2020-06-19,Anand Vihar,170.52173913043478,6,2020,4,Summer,89.0,119.84057971014477,147.11024844720495
2020-06-20,Anand Vihar,148.125,6,2020,5,Summer,170.52173913043478,135.88224637681142,143.90191511387164
2020-06-21,Anand Vihar,108.85714285714286,6,2020,6,Summer,148.125,142.50129399585907,125.94698314108253
2020-06-22,Anand Vihar,132.1304347826087,6,2020,0,Summer,108.85714285714286,129.7041925465837,124.96561668145519
2020-06-23,Anand Vihar,70.23076923076923,6,2020,1,Summer,132.1304347826087,103.73944895684012,116.98072657156509
2020-06-24,Anand Vihar,67.0,6,2020,2,Summer,70.23076923076923,89.78706800445916,112.26644085727936
2020-06-25,Anand Vihar,111.04166666666667,6,2020,3,Summer,67.0,82.75747863247848,115.41525038108888
2020-06-26,Anand Vihar,131.125,6,2020,4,Summer,111.04166666666667,103.05555555555542,109.78714479102678
2020-06-27,Anand Vihar,126.0,6,2020,5,Summer,131.125,122.72222222222207,106.62643050531248
2020-06-28,Anand Vihar,210.41666666666666,6,2020,6,Summer,126.0,155.84722222222206,121.13493390667303
2020-06-29,Anand Vihar,166.85,6,2020,0,Summer,210.41666666666666,167.7555555555554,126.09487179487179
2020-06-30,Anand Vihar,108.92307692307692,6,2020,1,Summer,166.85,162.0632478632477,131.6223443223443
2020-07-01,Anand Vihar,127.375,7,2020,2,Summer,108.92307692307692,134.38269230769217,140.2473443223443
2020-07-02,Anand Vihar,142.79166666666666,7,2020,3,Summer,127.375,126.36324786324771,144.7830586080586
2020-07-03,Anand Vihar,152.625,7,2020,4,Summer,142.79166666666666,140.9305555555554,147.8544871794872
2020-07-04,Anand Vihar,110.70833333333333,7,2020,5,Summer,152.625,135.37499999999986,145.66996336996337
2020-07-05,Anand Vihar,108.75,7,2020,6,Summer,110.70833333333333,124.02777777777762,131.14615384615385
2020-07-06,Anand Vihar,117.5,7,2020,0,Summer,108.75,112.31944444444429,124.09615384615384
2020-07-07,Anand Vihar,56.208333333333336,7,2020,1,Summer,117.5,94.15277777777764,116.56547619047619
2020-07-08,Anand Vihar,66.33333333333333,7,2020,2,Summer,56.208333333333336,80.01388888888874,107.8452380952381
2020-07-09,Anand Vihar,98.75,7,2020,3,Summer,66.33333333333333,73.76388888888874,101.55357142857143
2020-07-10,Anand Vihar,67.04166666666667,7,2020,4,Summer,98.75,77.37499999999984,89.32738095238095
2020-07-11,Anand Vihar,68.92307692307692,7,2020,5,Summer,67.04166666666667,78.23824786324771,83.35805860805861
2020-07-13,Anand Vihar,117.63636363636364,7,2020,0,Summer,68.92307692307692,84.53370240870227,84.62753912753912
2020-07-14,Anand Vihar,129.2941176470588,7,2020,1,Summer,117.63636363636364,105.28451940216632,86.31241307711896
2020-07-15,Anand Vihar,98.625,7,2020,2,Summer,129.2941176470588,115.18516042780733,92.37193688664277
2020-07-16,Anand Vihar,69.91304347826087,7,2020,3,Summer,98.625,99.27738704177308,92.88332405020385
2020-07-17,Anand Vihar,105.25,7,2020,4,Summer,69.91304347826087,91.26268115942014,93.81189547877527
2020-07-18,Anand Vihar,75.33333333333333,7,2020,5,Summer,105.25,83.49879227053124,94.99641928829908
2020-07-19,Anand Vihar,89.04166666666667,7,2020,6,Summer,75.33333333333333,89.87499999999984,97.87050353738333
2020-07-20,Anand Vihar,99.33333333333333,7,2020,0,Summer,89.04166666666667,87.90277777777762,95.25578492266472
2020-07-21,Anand Vihar,78.95833333333333,7,2020,1,Summer,99.33333333333333,89.11111111111097,88.06495859213251
2020-07-22,Anand Vihar,72.04166666666667,7,2020,2,Summer,78.95833333333333,83.44444444444429,84.26733954451345
2020-07-23,Anand Vihar,105.66666666666667,7,2020,3,Summer,72.04166666666667,85.55555555555542,89.375
2020-07-24,Anand Vihar,120.91666666666667,7,2020,4,Summer,105.66666666666667,99.54166666666652,91.61309523809523
2020-07-25,Anand Vihar,85.41666666666667,7,2020,5,Summer,120.91666666666667,103.99999999999984,93.05357142857143
2020-07-26,Anand Vihar,113.33333333333333,7,2020,6,Summer,85.41666666666667,106.55555555555542,96.52380952380952
2020-07-27,Anand Vihar,158.1818181818182,7,2020,0,Summer,113.33333333333333,118.97727272727258,104.93073593073593
2020-07-28,Anand Vihar,71.83333333333333,7,2020,1,Summer,158.1818181818182,114.44949494949479,103.91287878787878
2020-07-29,Anand Vihar,91.04166666666667,7,2020,2,Summer,71.83333333333333,107.01893939393925,106.6271645021645
2020-07-30,Anand Vihar,73.5,7,2020,3,Summer,91.04166666666667,78.79166666666652,102.03192640692639
2020-07-31,Anand Vihar,116.25,7,2020,4,Summer,73.5,93.59722222222207,101.36525974025975
2020-08-01,Anand Vihar,108.25,8,2020,5,Summer,116.25,99.33333333333319,104.6271645021645
2020-08-02,Anand Vihar,87.66666666666667,8,2020,6,Summer,108.25,104.05555555555542,100.96049783549783
2020-08-03,Anand Vihar,72.29166666666667,8,2020,0,Summer,87.66666666666667,89.40277777777764,88.69047619047619
2020-08-04,Anand Vihar,59.30434782608695,8,2020,1,Summer,72.29166666666667,73.08756038647329,86.90062111801242
2020-08-05,Anand Vihar,127.0909090909091,8,2020,2,Summer,59.30434782608695,86.22897452788742,92.0505128929042
2020-08-06,Anand Vihar,74.61904761904762,8,2020,3,Summer,127.0909090909091,87.00476817868106,92.21037683848245
2020-08-07,Anand Vihar,89.0,8,2020,4,Summer,74.61904761904762,96.90331890331875,88.31751969562528
2020-08-08,Anand Vihar,137.20833333333334,8,2020,5,Summer,89.0,100.2757936507935,92.45442445753005
2020-08-09,Anand Vihar,104.625,8,2020,6,Summer,137.20833333333334,110.27777777777764,94.8770435051491
2020-08-10,Anand Vihar,77.25,8,2020,0,Summer,104.625,106.36111111111097,95.58537683848242
2020-08-11,Anand Vihar,123.58333333333333,8,2020,1,Summer,77.25,101.81944444444429,104.76808905380335
2020-08-12,Anand Vihar,84.8695652173913,8,2020,2,Summer,123.58333333333333,95.23429951690805,98.73646850044365
2020-08-13,Anand Vihar,80.375,8,2020,3,Summer,84.8695652173913,96.27596618357472,99.55874741200829
2020-08-14,Anand Vihar,78.70833333333333,8,2020,4,Summer,80.375,81.3176328502414,98.0885093167702
2020-08-15,Anand Vihar,73.26086956521739,8,2020,5,Summer,78.70833333333333,77.44806763285008,88.95315734989649
2020-08-16,Anand Vihar,83.08333333333333,8,2020,6,Summer,73.26086956521739,78.35084541062787,85.87577639751552
2020-08-17,Anand Vihar,106.33333333333333,8,2020,0,Summer,83.08333333333333,87.5591787439612,90.03053830227744
2020-08-18,Anand Vihar,104.56521739130434,8,2020,1,Summer,106.33333333333333,97.99396135265685,87.31366459627328
2020-08-19,Anand Vihar,103.29166666666667,8,2020,2,Summer,104.56521739130434,104.73007246376797,89.94539337474122
2020-08-20,Anand Vihar,103.36363636363636,8,2020,3,Summer,103.29166666666667,103.74017347386898,93.22948428383211
2020-08-21,Anand Vihar,98.70833333333333,8,2020,4,Summer,103.36363636363636,101.78787878787864,96.08662714097497
2020-08-22,Anand Vihar,97.78571428571429,8,2020,5,Summer,98.70833333333333,99.95256132756117,99.59017638676025
2020-08-23,Anand Vihar,61.416666666666664,8,2020,6,Summer,97.78571428571429,85.97023809523795,96.49493829152213
2020-08-24,Anand Vihar,60.875,8,2020,0,Summer,61.416666666666664,73.35912698412683,90.00089067247453
2020-08-25,Anand Vihar,83.125,8,2020,1,Summer,60.875,68.47222222222207,86.93800247371676
2020-08-26,Anand Vihar,83.20833333333333,8,2020,2,Summer,83.125,75.73611111111096,84.06895485466914
2020-08-27,Anand Vihar,94.125,8,2020,3,Summer,83.20833333333333,86.81944444444429,82.74914965986395
2020-08-28,Anand Vihar,94.3913043478261,8,2020,4,Summer,94.125,90.57487922705299,82.13243123336291
2020-08-29,Anand Vihar,104.70833333333333,8,2020,5,Summer,94.3913043478261,97.74154589371966,83.1213768115942
2020-08-30,Anand Vihar,76.15,8,2020,6,Summer,104.70833333333333,91.749879227053,85.2261387163561
2020-08-31,Anand Vihar,100.04166666666667,8,2020,0,Summer,76.15,93.63333333333317,90.8213768115942
2020-09-01,Anand Vihar,73.16666666666667,9,2020,1,Autumn,100.04166666666667,83.1194444444443,89.39875776397515
